Identity,Longitude,Latitude,Timestamp
230291000,26.75457,60.382459999999995,2018-02-21 10:00:56
230070870,24.51448333333333,65.66506166666666,2018-02-21 10:00:55
230110670,24.969636666666666,60.147380000000005,2018-02-21 10:00:51
230110910,21.215388333333333,62.34471833333334,2018-02-21 10:00:51
230355000,23.52308833333333,60.06929666666666,2018-02-21 10:00:56
235011600,22.11626833333333,63.80758333333333,2018-02-21 10:00:56
230992590,21.94144833333333,60.193015,2018-02-21 10:00:56
230202000,23.057295,64.44435833333334,2018-02-21 10:00:56
230987550,21.415086666666664,60.46585333333334,2018-02-21 10:00:56
230984450,25.835165,60.28811833333334,2018-02-21 10:00:53
276342000,24.701301666666666,59.45565666666666,2018-02-21 10:00:55
230290000,24.19555,65.67552166666667,2018-02-21 10:00:52
230992580,20.299423333333333,60.11880666666666,2018-02-21 10:00:56
230276000,22.87149833333333,59.79625333333333,2018-02-21 10:00:56
230655000,20.505280000000006,60.11855166666667,2018-02-21 10:00:56
230987870,19.923766666666666,60.111700000000006,2018-02-21 10:00:56
230992670,20.420556666666666,60.22395166666667,2018-02-21 10:00:56
230661000,24.44539333333333,65.56293333333333,2018-02-21 10:00:51
230994880,21.39677,60.43931666666666,2018-02-21 10:00:56
230985490,24.95595,60.16728333333333,2018-02-21 10:00:52
230046580,19.934105,60.08089166666666,2018-02-21 10:00:52
230656000,22.990231666666666,64.24254333333333,2018-02-21 10:00:52
236223000,22.00433333333333,59.602833333333336,2018-02-21 10:00:55
273391690,28.542990000000003,60.5927,2018-02-21 10:00:53
273434680,28.733745000000003,60.19352833333333,2018-02-21 10:00:56
273317640,28.42658333333333,59.83819833333334,2018-02-21 10:00:55
255805672,26.22989333333333,59.92765166666666,2018-02-21 10:00:52
240531000,22.180685,59.37916333333333,2018-02-21 10:00:53
273389730,28.356625,60.54933000000001,2018-02-21 10:00:52
255805693,20.950323333333333,63.59319833333333,2018-02-21 10:00:56
245897000,26.94830666666667,60.48406166666667,2018-02-21 10:00:53
256495000,24.08428833333333,59.72865,2018-02-21 10:00:52
235008920,26.0325,59.94683333333333,2018-02-21 10:00:56
257159000,23.47266833333333,59.57029166666667,2018-02-21 10:00:55
265182000,22.76339,64.54956999999999,2018-02-21 10:00:56
259769000,25.187479999999997,59.61257166666667,2018-02-21 10:00:52
230980670,24.514705,65.673485,2018-02-21 10:00:56
273136100,27.64730333333333,60.12217333333333,2018-02-21 10:00:52
231794000,18.963551666666667,60.456869999999995,2018-02-21 10:00:52
247102500,25.55671833333333,60.31158666666667,2018-02-21 10:00:53
230111350,23.50096666666667,64.25988333333333,2018-02-21 10:00:51
230015000,27.059256666666666,60.3462,2018-02-21 10:00:56
230031000,24.70579,60.16613666666667,2018-02-21 10:00:56
255804460,21.345876666666665,59.75253833333333,2018-02-21 10:00:51
273386110,28.701646666666665,60.329609999999995,2018-02-21 10:00:55
636014355,25.832810000000002,59.87471666666667,2018-02-21 10:00:56
273398790,28.528306666666666,59.89941999999999,2018-02-21 10:00:56
249231000,24.73331666666667,59.75396666666666,2018-02-21 10:00:53
212857000,24.50881,59.78637666666667,2018-02-21 10:00:53
209448000,27.63918333333333,60.13801666666666,2018-02-21 10:00:56
230352000,24.131526666666666,64.7372,2018-02-21 10:00:56
273444990,28.18526666666667,60.50803333333333,2018-02-21 10:00:56
230111110,22.91503833333333,59.81010000000001,2018-02-21 10:00:58
258692000,28.18297,60.12964166666666,2018-02-21 10:00:56
256793000,26.4607,59.96315000000001,2018-02-21 10:00:51
220545000,19.646385,61.744465000000005,2018-02-21 10:00:56
245871000,19.03185,60.47381,2018-02-21 10:00:56
230045240,26.445521666666664,60.27538333333334,2018-02-21 10:00:56
304055000,24.70469666666667,59.45798166666667,2018-02-21 10:00:56
244909000,24.614825,65.689125,2018-02-21 10:00:56
636017653,22.29856166666667,59.30166833333333,2018-02-21 10:00:51
304080887,21.31751,59.57670666666667,2018-02-21 10:00:56
304667000,26.45335833333333,59.957765,2018-02-21 10:00:56
246716000,24.25983333333333,65.11233333333332,2018-02-21 10:00:56
236029000,24.5822,59.80915,2018-02-21 10:00:51
245279000,19.053581666666666,60.25207833333333,2018-02-21 10:00:51
245772000,21.280378333333328,61.17236833333333,2018-02-21 10:00:52
305119000,28.391536666666664,60.06816666666667,2018-02-21 10:00:55
273380460,26.693556666666666,59.84220333333334,2018-02-21 10:00:56
244389000,25.39722833333333,65.004625,2018-02-21 10:00:56
230060890,26.445705,60.27533333333334,2018-02-21 10:00:51
245170000,26.12698833333333,59.96057666666666,2018-02-21 10:00:56
219410000,25.582971666666666,60.231943333333334,2018-02-21 10:00:55
305767000,20.27164,63.03859833333333,2018-02-21 10:00:56
273380040,28.692971666666665,60.33643333333334,2018-02-21 10:00:56
249266000,22.094665000000006,59.22383333333333,2018-02-21 10:00:51
276832000,24.941633333333336,59.49715000000001,2018-02-21 10:00:55
305980000,20.165066666666668,59.51626666666667,2018-02-21 10:00:56
210438000,25.121613333333336,59.861444999999996,2018-02-21 10:00:55
265604490,18.9376,59.64881333333334,2018-02-21 10:00:56
220635000,25.19012833333333,59.80639833333333,2018-02-21 10:00:53
230109170,23.032610000000002,63.83838000000001,2018-02-21 10:00:51
253377000,23.664953333333337,64.49590666666667,2018-02-21 10:00:56
305391000,24.06033333333333,59.78116666666666,2018-02-21 10:00:56
212179000,19.725308333333327,59.739925,2018-02-21 10:00:56
236125000,20.479281666666672,61.97674,2018-02-21 10:00:53
305188000,22.852425,59.39654,2018-02-21 10:00:56
266201000,24.907566666666664,59.56343833333334,2018-02-21 10:00:53
273397140,28.43964833333333,60.58374666666667,2018-02-21 10:00:58
230025040,21.44885333333333,61.132234999999994,2018-02-21 10:00:53
257114000,24.36361,60.07796666666666,2018-02-21 10:00:52
255805988,19.509825,59.88394,2018-02-21 10:00:56
230006110,24.689808333333332,65.11118499999999,2018-02-21 10:00:55
212153000,19.184648333333328,60.55939833333333,2018-02-21 10:00:53
230013790,24.40721166666667,64.66668833333333,2018-02-21 10:00:56
305576000,21.96665333333333,59.14523833333333,2018-02-21 10:00:53
230668000,22.098695000000006,60.22302833333333,2018-02-21 10:00:56
276835000,24.703163333333336,59.459235,2018-02-21 10:00:56
265586950,19.081558333333327,59.752205,2018-02-21 10:00:52
231800000,22.71556666666667,64.05785,2018-02-21 10:00:51
244030629,24.172301666666666,64.90987666666666,2018-02-21 10:00:56
311000658,19.764165,59.72972333333333,2018-02-21 10:00:56
273448720,28.183876666666666,60.50657166666666,2018-02-21 10:00:56
244855000,21.468776666666667,61.59808333333334,2018-02-21 10:00:51
273399370,28.158620000000003,60.52547833333333,2018-02-21 10:00:52
273357610,28.74204166666667,60.30221166666667,2018-02-21 10:00:52
273355240,28.69200333333333,60.33730833333333,2018-02-21 10:00:56
273344790,28.697525,60.33699833333333,2018-02-21 10:00:53
230031001,24.70577333333333,60.16617666666666,2018-02-21 10:00:56
372059000,27.67708333333333,60.12754166666666,2018-02-21 10:00:51
248022000,24.624221666666664,59.80633666666667,2018-02-21 10:00:56
230128770,20.277261666666668,60.20581333333334,2018-02-21 10:00:55
276838000,24.64883166666667,59.46149833333333,2018-02-21 10:00:56
309586000,23.012596666666663,59.47223333333333,2018-02-21 10:00:56
417222333,24.70063333333333,59.8213,2018-02-21 10:00:52
231059000,24.70212,59.45624333333333,2018-02-21 10:00:56
305264000,28.3875,60.56661,2018-02-21 10:00:56
305937000,24.7028,59.45668333333333,2018-02-21 10:00:56
257031970,23.036116666666665,63.82788000000001,2018-02-21 10:00:56
273350190,28.37387666666667,60.55905333333333,2018-02-21 10:00:56
232012242,20.053035,61.68472,2018-02-21 10:00:51
311055500,25.100313333333336,59.85927833333334,2018-02-21 10:00:55
305469000,21.071901666666673,63.58669333333333,2018-02-21 10:00:56
246321000,18.820548333333328,60.99633333333334,2018-02-21 10:00:56
273379890,19.0221,60.166085,2018-02-21 10:00:53
538007442,26.74326666666667,59.70546666666666,2018-02-21 10:00:56
538007308,27.71328166666667,60.13411333333333,2018-02-21 10:00:51
273386300,26.309009999999997,59.98775,2018-02-21 10:00:51
273353110,28.71525666666667,60.33468333333334,2018-02-21 10:01:08
230947000,25.552355,60.310525,2018-02-21 10:01:08
273335380,28.56009833333333,60.61891333333333,2018-02-21 10:01:01
230081250,20.301275,60.11610833333334,2018-02-21 10:01:03
230012710,22.910833333333336,59.809,2018-02-21 10:01:08
276790000,24.81427333333333,59.49918,2018-02-21 10:01:03
230022010,25.532165000000006,60.03033333333334,2018-02-21 10:01:06
276504000,24.94072833333333,59.49696666666667,2018-02-21 10:01:03
259743000,24.169116666666664,64.89851666666667,2018-02-21 10:01:03
245229000,24.94384166666667,59.84492833333334,2018-02-21 10:01:03
230091080,24.974201666666666,60.10530166666667,2018-02-21 10:01:08
230125940,25.6237,60.20583333333333,2018-02-21 10:01:03
664445000,28.610345000000002,59.96466166666666,2018-02-21 10:01:05
248070000,21.5255,59.395,2018-02-21 10:01:06
230018670,21.339000000000002,60.7815,2018-02-21 10:01:08
305804000,22.58215333333333,59.43005166666667,2018-02-21 10:01:05
273385430,25.99531833333333,59.95003833333333,2018-02-21 10:01:08
247661000,23.430166666666665,59.65066666666666,2018-02-21 10:01:06
276756000,24.793636666666664,59.55854,2018-02-21 10:01:08
276197000,24.71816166666667,59.45748333333334,2018-02-21 10:01:08
230993790,22.15437166666667,60.443490000000004,2018-02-21 10:01:08
230981750,21.57170833333333,63.08090666666667,2018-02-21 10:01:05
230992970,27.189556666666665,60.52515,2018-02-21 10:01:08
230992740,20.29717,60.11756999999999,2018-02-21 10:01:08
230987260,22.26164833333333,60.19636833333333,2018-02-21 10:01:01
230111470,22.12635833333333,60.236715,2018-02-21 10:01:06
230980000,21.688406666666666,60.03917833333333,2018-02-21 10:01:06
230637000,22.012906666666666,60.28684499999999,2018-02-21 10:01:08
230992510,22.21771666666667,60.43237833333333,2018-02-21 10:01:06
230993710,28.839709999999997,61.87535000000001,2018-02-21 10:01:01
230071310,27.696955,62.891783333333336,2018-02-21 10:01:06
276585000,21.472561666666664,61.126005000000006,2018-02-21 10:01:08
276672000,24.90321333333333,60.02756,2018-02-21 10:01:06
266192000,19.808186666666664,59.89941999999999,2018-02-21 10:01:08
273348430,28.693975,60.33764166666666,2018-02-21 10:01:06
230939370,22.261885,60.19645833333333,2018-02-21 10:01:06
230980260,24.41584333333333,64.65940333333333,2018-02-21 10:01:08
230117660,21.780785,60.36612833333334,2018-02-21 10:01:01
230109450,24.62028,65.63986333333334,2018-02-21 10:01:08
230938590,22.25376666666667,60.444370000000006,2018-02-21 10:01:08
265588910,18.461063333333332,60.33722166666666,2018-02-21 10:01:06
230988890,23.0324,63.83833333333334,2018-02-21 10:01:08
230111210,24.40633,64.66675000000001,2018-02-21 10:01:08
230196000,26.72418333333333,60.3729,2018-02-21 10:01:01
230006760,22.68815,63.7118,2018-02-21 10:01:08
230081700,22.152715,60.44251333333333,2018-02-21 10:01:08
230628000,24.772666666666666,59.44733333333333,2018-02-21 10:01:08
230111080,24.88960166666667,60.15422166666666,2018-02-21 10:01:08
266314000,19.220105,59.73926666666667,2018-02-21 10:01:03
276776000,21.473256666666668,61.12622333333334,2018-02-21 10:01:08
277449000,19.704931666666667,59.74783833333333,2018-02-21 10:01:08
230286000,25.55235333333333,60.31095666666667,2018-02-21 10:01:03
312074000,22.18309333333333,59.235240000000005,2018-02-21 10:01:05
230990040,24.51365333333333,65.65974,2018-02-21 10:01:08
230252000,22.88677166666667,64.17480166666667,2018-02-21 10:01:08
230618000,25.19891,60.21735666666667,2018-02-21 10:01:01
230991710,22.21731833333333,60.43207666666667,2018-02-21 10:01:03
230046990,24.88971666666667,60.15431333333333,2018-02-21 10:01:06
276538000,24.71057833333333,59.460525,2018-02-21 10:01:03
230940340,23.71140166666667,64.22359166666666,2018-02-21 10:01:08
230108590,24.98039,60.167375,2018-02-21 10:01:05
230914000,21.247423333333334,60.506903333333334,2018-02-21 10:01:08
265412000,18.986829999999998,60.45238166666666,2018-02-21 10:01:03
230981050,25.19533833333333,65.00902666666667,2018-02-21 10:01:05
230337000,25.428021666666666,65.005935,2018-02-21 10:01:06
230624000,27.01196333333333,59.990825,2018-02-21 10:01:06
230110440,22.44879333333333,59.87307333333333,2018-02-21 10:01:06
230989260,19.92413833333333,60.10695833333333,2018-02-21 10:01:08
230005750,22.910816666666665,59.80888333333333,2018-02-21 10:01:03
230045250,21.34592333333333,59.76685,2018-02-21 10:01:06
230938250,21.70423333333333,60.163865,2018-02-21 10:01:06
273390690,28.54302166666667,60.592385,2018-02-21 10:01:08
230282000,21.478461666666664,61.595665,2018-02-21 10:01:08
265546910,18.926485,59.66221,2018-02-21 10:01:06
230011480,21.074751666666668,60.515888333333336,2018-02-21 10:01:06
273338790,28.742415,60.30407166666666,2018-02-21 10:01:06
276809000,24.940766666666665,59.4971,2018-02-21 10:01:08
230987160,24.40666666666667,64.66666666666667,2018-02-21 10:01:01
230927000,23.182133333333336,59.70826666666667,2018-02-21 10:01:06
230938610,22.25161833333333,60.44339,2018-02-21 10:01:06
230109470,24.39023666666667,59.974785,2018-02-21 10:01:05
230011590,24.55727333333333,65.04054666666667,2018-02-21 10:01:05
276829000,24.6934,59.56333333333334,2018-02-21 10:01:06
230110890,19.934928333333332,60.08052166666666,2018-02-21 10:01:06
276636000,24.764866666666666,59.44365000000001,2018-02-21 10:01:06
230367000,24.45402833333333,59.72489166666666,2018-02-21 10:01:03
230112970,21.034203333333334,60.30406166666667,2018-02-21 10:01:08
230113940,26.95823833333333,60.47263166666666,2018-02-21 10:01:06
265411000,18.943338333333333,60.65027666666666,2018-02-21 10:01:08
273335790,28.737555,60.30614,2018-02-21 10:01:03
230992640,21.496846666666666,60.16450333333333,2018-02-21 10:01:08
265732720,19.069951666666668,59.71913833333333,2018-02-21 10:01:08
212357000,23.86833333333333,59.633,2018-02-21 10:01:03
266027000,19.048356666666667,59.70397666666667,2018-02-21 10:01:01
259319000,25.947533333333336,59.98244166666666,2018-02-21 10:01:08
244995000,19.766695,59.79453166666666,2018-02-21 10:01:03
273516400,25.291186666666665,59.665015,2018-02-21 10:01:08
230303000,20.886833333333332,61.05666666666666,2018-02-21 10:01:08
235094204,23.36635,64.25098333333334,2018-02-21 10:01:05
248886000,20.533861666666667,60.67994166666666,2018-02-21 10:01:06
230659000,20.014111666666672,62.49460166666667,2018-02-21 10:01:08
230022910,21.710356666666666,60.16435,2018-02-21 10:01:08
230001,22.385255,60.41982166666666,2018-02-21 10:01:08
230938570,21.215918333333327,62.35760333333334,2018-02-21 10:01:06
230081290,21.27168,61.17337,2018-02-21 10:01:08
255805837,24.917435,59.82888666666667,2018-02-21 10:01:08
230941170,21.44740833333333,61.13063833333333,2018-02-21 10:01:05
230989380,24.94031833333333,59.49758166666666,2018-02-21 10:01:01
273325230,28.558045,60.62079833333333,2018-02-21 10:01:01
230982010,21.142345000000002,63.21175166666667,2018-02-21 10:01:06
230061400,20.088651666666667,60.37499333333334,2018-02-21 10:01:06
230983370,21.376865,60.796369999999996,2018-02-21 10:01:06
230990880,20.756901666666668,60.31633833333333,2018-02-21 10:01:03
230629000,18.974933333333336,59.68138333333333,2018-02-21 10:01:06
246264000,21.097025,63.59128666666666,2018-02-21 10:01:03
230011290,20.295178333333336,60.11713,2018-02-21 10:01:08
230992260,21.38952,60.79526,2018-02-21 10:01:08
230068740,28.944558333333333,61.84413000000001,2018-02-21 10:01:06
230212000,22.049163333333336,60.45712166666666,2018-02-21 10:01:06
230981770,21.370335,59.78207999999999,2018-02-21 10:01:08
230987410,21.564435,60.208645,2018-02-21 10:01:05
230172000,20.634833333333333,60.11133333333333,2018-02-21 10:01:08
230125910,24.390675,59.97486166666667,2018-02-21 10:01:08
230634000,21.439281666666666,60.18647833333333,2018-02-21 10:01:06
230946000,22.07114,60.451723333333334,2018-02-21 10:01:06
230017340,24.97435333333333,60.10519166666666,2018-02-21 10:01:05
230992210,21.37108333333333,59.7834,2018-02-21 10:01:06
230044260,24.97379,60.18336833333333,2018-02-21 10:01:08
230283000,21.47866166666667,61.59665166666666,2018-02-21 10:01:08
230051080,22.506315,60.01906333333333,2018-02-21 10:01:03
266308000,19.179775,60.14806166666666,2018-02-21 10:01:08
276813000,24.765676666666664,59.70845,2018-02-21 10:01:06
266301000,19.32049,59.75700833333334,2018-02-21 10:01:06
230992280,21.71052166666667,60.16435500000001,2018-02-21 10:01:06
230610000,20.38515,60.03251666666666,2018-02-21 10:01:06
230052810,21.368621666666666,60.40637666666667,2018-02-21 10:01:01
230115340,21.464226666666665,61.59403666666666,2018-02-21 10:01:08
230003110,24.40643333333333,64.66631666666666,2018-02-21 10:01:05
230291000,26.75457,60.38247333333334,2018-02-21 10:01:05
230070870,24.51447833333333,65.66506166666666,2018-02-21 10:01:06
210426000,20.950925,63.57965833333333,2018-02-21 10:01:06
230995680,24.96717666666667,60.15183166666666,2018-02-21 10:01:01
230110910,21.215386666666667,62.344719999999995,2018-02-21 10:01:03
230355000,23.522925,60.069135,2018-02-21 10:01:08
235011600,22.11534833333333,63.807269999999995,2018-02-21 10:01:06
230992590,21.94144833333333,60.193015,2018-02-21 10:01:08
273126000,28.36548166666667,60.55461,2018-02-21 10:01:08
230202000,23.058535,64.44435,2018-02-21 10:01:06
276462000,24.71406666666667,59.46268333333333,2018-02-21 10:01:08
230025470,21.571855000000006,63.081555,2018-02-21 10:01:08
230987550,21.41479333333333,60.46553333333333,2018-02-21 10:01:08
230065310,23.693215,64.22110500000001,2018-02-21 10:01:08
230984450,25.83517333333333,60.28811833333334,2018-02-21 10:01:05
276342000,24.701320000000003,59.45563333333334,2018-02-21 10:01:03
230290000,24.196111666666663,65.674745,2018-02-21 10:01:08
230343000,25.427356666666665,65.00555333333334,2018-02-21 10:01:08
230992580,20.2999,60.11855500000001,2018-02-21 10:01:08
230276000,22.87235833333333,59.79569166666667,2018-02-21 10:01:08
230655000,20.505435000000002,60.11915666666666,2018-02-21 10:01:08
230992670,20.421861666666665,60.224045,2018-02-21 10:01:08
230661000,24.44539333333333,65.56291999999999,2018-02-21 10:01:08
230994880,21.396771666666666,60.43932166666666,2018-02-21 10:01:03
230985490,24.95595,60.16728333333333,2018-02-21 10:01:01
276143000,23.294836666666665,59.37794,2018-02-21 10:01:08
230046580,19.93409833333333,60.080890000000004,2018-02-21 10:01:01
230656000,22.99081,64.24294333333333,2018-02-21 10:01:03
236333000,26.909645,60.42133166666667,2018-02-21 10:01:03
236223000,22.0035,59.602833333333336,2018-02-21 10:01:03
273391690,28.542990000000003,60.5927,2018-02-21 10:01:05
273317640,28.42646833333333,59.837695,2018-02-21 10:01:05
255805672,26.23091,59.92780166666667,2018-02-21 10:01:01
240531000,22.17980833333333,59.378780000000006,2018-02-21 10:01:03
273389730,28.35637333333333,60.54915666666667,2018-02-21 10:01:05
212521000,24.317925,59.49281166666666,2018-02-21 10:01:08
255805693,20.950248333333327,63.59315833333334,2018-02-21 10:01:06
246554000,22.935751666666665,59.81663166666666,2018-02-21 10:01:08
256495000,24.08315833333333,59.72845166666666,2018-02-21 10:01:03
235008920,26.033166666666666,59.94716666666667,2018-02-21 10:01:06
257159000,23.47371,59.57049333333334,2018-02-21 10:01:05
212709000,22.15017833333333,60.44123833333333,2018-02-21 10:01:08
265182000,22.76339166666667,64.54956833333333,2018-02-21 10:01:06
308803000,24.08455666666667,59.33226833333333,2018-02-21 10:01:01
259769000,25.188136666666665,59.612984999999995,2018-02-21 10:01:03
230980670,24.51470333333333,65.673485,2018-02-21 10:01:08
273123000,28.598245,59.899995,2018-02-21 10:01:03
273136100,27.64609,60.12194666666666,2018-02-21 10:01:06
231794000,18.963645,60.45645166666666,2018-02-21 10:01:01
249624000,27.8939,60.27265,2018-02-21 10:01:08
247102500,25.556665,60.31164666666667,2018-02-21 10:01:03
230111350,23.50096666666667,64.25988333333333,2018-02-21 10:01:01
247697000,27.146755,60.503255,2018-02-21 10:01:06
230015000,27.060080000000006,60.34610166666666,2018-02-21 10:01:06
230031000,24.705795,60.16611833333333,2018-02-21 10:01:06
255804460,21.34597833333333,59.75300166666667,2018-02-21 10:01:03
636014355,25.833540000000006,59.87481833333333,2018-02-21 10:01:06
273398790,28.52830333333333,59.89941999999999,2018-02-21 10:01:06
249231000,24.73475,59.75413333333334,2018-02-21 10:01:05
212857000,24.50724333333333,59.78619499999999,2018-02-21 10:01:06
209448000,27.63993333333333,60.13823333333333,2018-02-21 10:01:08
230052040,18.85686833333333,59.63137500000001,2018-02-21 10:01:08
